timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1591409144088,3,/product/id,200,OK,Thread Group 1-1,text,true,,290,207,1,1,http://localhost:4444/product/id,3,0,0
1591409144285,3,/product/id,200,OK,Thread Group 1-2,text,true,,292,208,1,1,http://localhost:4444/product/id,3,0,0
1591409144481,2,/product/id,200,OK,Thread Group 1-3,text,true,,272,208,1,1,http://localhost:4444/product/id,2,0,0
1591409144695,3,/product/id,200,OK,Thread Group 1-4,text,true,,292,208,1,1,http://localhost:4444/product/id,3,0,0
1591409144892,2,/product/id,200,OK,Thread Group 1-5,text,true,,292,208,1,1,http://localhost:4444/product/id,2,0,0
